Prob_Default,Risk_Level
0.12240160129593386,Low
0.06213180939838011,Low
0.008777379124093777,Low
0.21357283789743595,Low
0.01679203251121307,Low
0.019544223846333454,Low
0.025666415247479528,Low
0.012918751233517071,Low
0.0259897109537376,Low
0.017005451836529187,Low
0.153478140957269,Low
0.008942661697756808,Low
0.013574050466341503,Low
0.017976338843158614,Low
0.034465078607074276,Low
0.07812920423128235,Low
0.027170607044752704,Low
0.04125261409369236,Low
0.016163184241526626,Low
0.027002959531610044,Low
0.04369694946528202,Low
0.01980287161849594,Low
0.009150374417432765,Low
0.020058638400032434,Low
0.04648100717860217,Low
0.02543743854896471,Low
0.017219478879113247,Low
0.05288074122594195,Low
0.013915988300230043,Low
0.07227342996657893,Low
0.02090730344032611,Low
0.08223384219448998,Low
0.3415538665772639,Medium
0.05557696233072045,Low
0.07484187422569125,Low
0.015315323771239403,Low
0.021337236017539982,Low
0.3076236337107014,Medium
0.02090161257799608,Low
0.0375191584146983,Low
0.015664144356484323,Low
0.026005784304835564,Low
0.024331505115779053,Low
0.013948893447733013,Low
0.025201753899500495,Low
0.05873945773204723,Low
0.13886738556912268,Low
0.016498452845608903,Low
0.04057473106630292,Low
0.15321323494412376,Low
0.08563877310682587,Low
0.15169381045209446,Low
0.11161967258085276,Low
0.01402987468512524,Low
0.01748287706389406,Low
0.034281171045608794,Low
0.0660736571418071,Low
0.021688764700022567,Low
0.017070534764859778,Low
0.008198080601102897,Low
0.0499899249725951,Low
0.02725767466512724,Low
0.1647140917524397,Low
0.011307844179798028,Low
0.021303808004432878,Low
0.04846466487393023,Low
0.31714211432458256,Medium
0.12254248999091744,Low
0.2058604396383204,Low
0.029970596916142435,Low
0.07576189546182145,Low
0.2107659706182914,Low
0.07668925069844006,Low
0.04412986425785566,Low
0.3629576705388079,Medium
0.034415739182996535,Low
0.06251691003867853,Low
0.02710830255869805,Low
0.02012060809972711,Low
0.016589503660494366,Low
0.3235324393884356,Medium
0.01655498830887525,Low
0.07473002976680625,Low
0.04698976332498061,Low
0.2261387685409304,Low
0.041388044817001306,Low
0.16990611121986582,Low
0.039655106600164004,Low
0.19606105106091223,Low
0.01585022250058374,Low
0.06253427185998287,Low
0.015583679901142669,Low
0.014927549604792345,Low
0.04591205577359111,Low
0.016375542965601435,Low
0.2389504701612606,Low
0.0310760240384931,Low
0.02530411701814886,Low
0.024604309731395515,Low
0.008529344855360128,Low
0.1029507851347232,Low
0.0185590336439946,Low
0.4597973989023191,Medium
0.011362753708487253,Low
0.094545748406292,Low
0.1460297150646965,Low
0.12414856864392891,Low
0.04171032659569522,Low
0.02262375216773835,Low
0.01725652712319403,Low
0.022903279485951243,Low
0.024266227941198436,Low
0.01881687315952076,Low
0.11248895203175636,Low
0.021225778040347063,Low
0.014642758984438144,Low
0.030555245629536498,Low
0.04103285256316679,Low
0.022046744036263697,Low
0.00926502798061251,Low
0.1431631415377316,Low
0.04773916985757834,Low
0.030048480630194073,Low
0.1703845127125064,Low
0.07579086632859518,Low
0.015820353723657185,Low
0.023078584838204175,Low
0.07191492890830802,Low
0.057666662797204296,Low
0.30829118623476254,Medium
0.03103366361397572,Low
0.0116526135302174,Low
0.0209862339315387,Low
0.04317236440567023,Low
0.029554560524169608,Low
0.04916452902330832,Low
0.012747650518909902,Low
0.08589415672244692,Low
0.07955798733225944,Low
0.01404694979362834,Low
0.12955144825857046,Low
0.17647356311251552,Low
0.01950354988418278,Low
0.013460622312919838,Low
0.014915515235929933,Low
0.1266652885311357,Low
0.043715690424037265,Low
0.026893859389731996,Low
0.44416599914738764,Medium
0.011713477828476314,Low
0.01773089346188419,Low
0.04267674602703574,Low
0.010329141591103036,Low
0.01769772935700845,Low
0.02266062142102344,Low
0.009381594875889031,Low
0.11367519382458384,Low
0.029076900916221126,Low
0.07579169384515408,Low
0.07677808191728701,Low
0.014284181504263886,Low
0.010989842429242362,Low
0.009500776008445387,Low
0.016197772615246506,Low
0.040630879573534846,Low
0.027801719965323723,Low
0.06057021069209714,Low
0.02095616284214061,Low
0.04070611902161671,Low
0.12832943499364582,Low
0.039958985548476225,Low
0.014949647021632258,Low
0.00972163157068449,Low
0.02284368467924155,Low
0.02631945936335124,Low
0.025970360748457835,Low
0.06524325977691224,Low
0.14414256098903727,Low
0.10662290117507094,Low
0.2085057020108427,Low
0.1352031025677335,Low
0.10942734487502433,Low
0.011927029365779059,Low
0.018388621931574343,Low
0.008641586314694874,Low
0.032971540664121855,Low
0.01620986491655088,Low
0.036792357754460804,Low
0.5110403217002281,Medium
0.0320197268590578,Low
0.061547353009570406,Low
0.028404071279058283,Low
0.06194204679793687,Low
0.02598886310944601,Low
0.10965433466138215,Low
0.06287406285170602,Low
0.021191512516255527,Low
0.020447071475550548,Low
0.006966789018798321,Low
0.010523474544252637,Low
0.2773313504649681,Low
0.13564354554718788,Low
0.13054272686322166,Low
0.03476854029163442,Low
0.030439351836983517,Low
0.021879195810690838,Low
0.02493844791713617,Low
0.0062200940758739744,Low
0.14361860467440135,Low
0.03824532227852317,Low
0.11227245694041411,Low
0.018529840438454948,Low
0.07814115736779684,Low
0.14215061270995827,Low
0.017443033540538305,Low
0.038121542764063814,Low
0.0371290438891038,Low
0.017587216458530824,Low
0.1622507573293872,Low
0.00810233490961915,Low
0.0496129400680009,Low
0.011686921549614456,Low
0.019011250066324512,Low
0.04276624992870315,Low
0.0441822547519031,Low
0.07047625491062588,Low
0.013741389367414954,Low
0.016917504786634976,Low
0.012008035958164217,Low
0.0638386859595452,Low
0.01107450116756835,Low
0.018450991710163414,Low
0.03668872814264533,Low
0.05016436358287818,Low
0.05166032002902033,Low
0.046345944815365026,Low
0.1508557565177835,Low
0.266919748910213,Low
0.02619766065354381,Low
0.03263662503272371,Low
0.013847407056225001,Low
0.027634120773631168,Low
0.02667789371539381,Low
0.18013563452443332,Low
0.17387634694682447,Low
0.015663410577427463,Low
0.010760387844879229,Low
0.08768250571760593,Low
0.02854144751808738,Low
0.034833706744070776,Low
0.024230250482352327,Low
0.017309821428196006,Low
0.09288965239740607,Low
0.058950309595455344,Low
0.026756195488389957,Low
0.10312332031991354,Low
0.16508781299408115,Low
0.052289122833560665,Low
0.029339171220553063,Low
0.050983717097765724,Low
0.02418214664814972,Low
0.03126151769564398,Low
0.0934273798126607,Low
0.01437622321216458,Low
0.1494149750626798,Low
0.10165170294270028,Low
0.013007936920364565,Low
0.042514453262582644,Low
0.0426603813511475,Low
0.03551561287313401,Low
0.0198583500101734,Low
0.01469404939037404,Low
0.12674432172574984,Low
0.02103056109468393,Low
0.019218780008984287,Low
0.015102843860331025,Low
0.01713556242044941,Low
0.1029791838216536,Low
0.0351236066027099,Low
0.12484651250828332,Low
0.020262891860744935,Low
0.052531440336438195,Low
0.010719606296162794,Low
0.24520191283568285,Low
0.024113850667739425,Low
0.028906461670921087,Low
0.047143277616545264,Low
0.15852730300006593,Low
0.018270303127401032,Low
0.014022708163318857,Low
0.04545373384627031,Low
0.06517203577716928,Low
0.03307703359450229,Low
0.04385511305256912,Low
0.06377903007159426,Low
0.023743832130814418,Low
0.015785121877853286,Low
0.007524124602074297,Low
0.02799503044936715,Low
0.08710835819042212,Low
0.017173700508508506,Low
0.11169403806917429,Low
0.3069769284597487,Medium
0.11331101946977366,Low
0.2534054360308826,Low
0.009664843167643778,Low
0.04433368565675996,Low
0.030993003161461564,Low
0.01980198660694952,Low
0.14098126159206184,Low
0.011542942581052058,Low
0.00825281500873015,Low
0.01650927383739013,Low
0.031498701118565973,Low
0.059604915928555956,Low
0.045586091250402735,Low
0.014095351369759404,Low
0.030650635351385257,Low
0.023284273342789607,Low
0.016865721939122343,Low
0.3334614938218893,Medium
0.06514441170492323,Low
0.13671115857797927,Low
0.03098010722444705,Low
0.02513857570736803,Low
0.08396802786211764,Low
0.23353306644336375,Low
0.05047914364911134,Low
0.03054113936407919,Low
0.02792375030413994,Low
0.011907059675707382,Low
0.019077976914913367,Low
0.01958938460917426,Low
0.02972097103151095,Low
0.018846914812808993,Low
0.08825850603131899,Low
0.364783457133712,Medium
0.015998911089761828,Low
0.023864420435463947,Low
0.016510269513826586,Low
0.02161335941023569,Low
0.022225086687748266,Low
0.13831901574033642,Low
0.011735051535701008,Low
0.04465714837277324,Low
0.014774019247496306,Low
0.015191584973563882,Low
0.018259360198533414,Low
0.03398493299395559,Low
0.01603549768930372,Low
0.035679068814384804,Low
1.7284023707828807e-05,Low
0.015212847878901157,Low
0.07507667386224975,Low
0.32378492366122313,Medium
0.01039950392699959,Low
0.042184938216447296,Low
0.04548956633597621,Low
0.0108805620580577,Low
0.01627995223063831,Low
0.03130996495463462,Low
0.02615389943843651,Low
0.010896630855384405,Low
0.023567813441711046,Low
0.017337538774183744,Low
0.03150839347725938,Low
0.011045283242623811,Low
0.02198248090502385,Low
0.011310093834262963,Low
0.13156103586553386,Low
0.013850773937765634,Low
0.039539002116372374,Low
0.0386862528222635,Low
0.00953925498761153,Low
0.017738357308001596,Low
0.1798207249585712,Low
0.02692930195503663,Low
0.035665630338521534,Low
0.041034515932035165,Low
0.03676601986545343,Low
0.026929832180464193,Low
0.02213457794670478,Low
0.026180000173097,Low
0.021949425956549425,Low
0.032329699488942786,Low
0.06465381760665871,Low
0.13644693694932478,Low
0.013507858416731749,Low
0.012449704280036302,Low
0.1760060559788737,Low
0.05009075250059822,Low
0.030777549125479853,Low
0.017557866085614368,Low
0.0077952444902431185,Low
0.07219203040634217,Low
0.014681113971984247,Low
0.03188831801092029,Low
0.018630221983249505,Low
0.016613045470518607,Low
0.034811518549535694,Low
0.06086546053759705,Low
0.019670989934439855,Low
0.01977784385444884,Low
0.053773712343038675,Low
0.018928338078198183,Low
0.02568212482942192,Low
0.01369192948821391,Low
0.023708930818068734,Low
0.022240563137965963,Low
0.14675193894656327,Low
0.012930345436175304,Low
0.13156235927175677,Low
0.12079172281974651,Low
0.013669607014162512,Low
0.026864989998752434,Low
0.023516097531857603,Low
0.19713419418034958,Low
0.5756595661323437,Medium
0.11584639311353923,Low
0.07221141437493339,Low
0.10010425617877936,Low
0.03253299746664318,Low
0.03269367090323685,Low
0.05887152174878614,Low
0.03649154244561156,Low
0.07330328055701597,Low
0.6605937693044892,High
0.02704361629283925,Low
0.009824276767454098,Low
0.1755850410390162,Low
0.015977142908360928,Low
0.0248024525599463,Low
0.012981263288522041,Low
0.03407187164971474,Low
0.060033441949310776,Low
0.05389746840455086,Low
0.013364910101257156,Low
0.01682373846439726,Low
0.044911217393914564,Low
0.04424906785343753,Low
0.02466743202441171,Low
0.026648203093065845,Low
0.15032436062509125,Low
0.014994051248105553,Low
0.0608110260190434,Low
0.06710640320204925,Low
0.021816118639491677,Low
0.029052876341273105,Low
0.10508249518888466,Low
0.012098893165193551,Low
0.013010673814445622,Low
0.007342062229667893,Low
0.01731222276324475,Low
0.26399430429652543,Low
0.02452213368362174,Low
0.03985762906933793,Low
0.026114256843494915,Low
0.017383242201738838,Low
0.04662963866161157,Low
0.031054724790336097,Low
0.03855953091291995,Low
0.04879125082888803,Low
0.047787613547856204,Low
0.035123949150238185,Low
0.013108082701208406,Low
0.027008315210027986,Low
0.007261733350032713,Low
0.12150603974338794,Low
0.025034218415036367,Low
0.016540100105943364,Low
0.06721749360741702,Low
0.02758135277613145,Low
0.013022220901165713,Low
0.03030091377946652,Low
0.018626965617705212,Low
0.013219052254591324,Low
0.022729406332378604,Low
0.00940652774090827,Low
0.062467951290417545,Low
0.03482390769122581,Low
0.07860725813698645,Low
0.18790695461764345,Low
0.01739496314560884,Low
0.05151268372938038,Low
0.08938632106125673,Low
0.016810396802015713,Low
0.01998496169065216,Low
0.04159102232459035,Low
0.03454587895842438,Low
0.028655312632937403,Low
0.06401018954016773,Low
0.06330429544200188,Low
0.024093555035618483,Low
0.07598989576785999,Low
0.019796474148497417,Low
0.03154625616956396,Low
0.1194099129421034,Low
0.015773279444726094,Low
0.09953029464723694,Low
0.01996662771835042,Low
0.0581510514998433,Low
0.012299868263882076,Low
0.02253614693199645,Low
0.02671922750741279,Low
0.03765226789520258,Low
0.07163521652261255,Low
0.03477402514456563,Low
0.015381693862479907,Low
0.02832233900418792,Low
0.05389026586658755,Low
0.018102734882174277,Low
0.024764585551818496,Low
0.013532035328028205,Low
0.12150339451634427,Low
0.03181874180782649,Low
0.012558841554963646,Low
0.04476803609949666,Low
0.16690775149468973,Low
0.17465361696871617,Low
0.029026629643458726,Low
0.13575005585701116,Low
0.10252398800659535,Low
0.136885468077157,Low
0.04574387818832129,Low
0.06136012935964313,Low
0.052740621486597423,Low
0.3257869555534448,Medium
0.12097639171726915,Low
0.013697349494010403,Low
0.01689743094326507,Low
0.018418240620362035,Low
0.030883196522133772,Low
0.014452999945283214,Low
0.23564015930431245,Low
0.028804069919579216,Low
0.06187701341565869,Low
0.008982264699961334,Low
0.019088444351378308,Low
0.04355539344194856,Low
0.33375865233247304,Medium
0.025890564646833026,Low
0.008688552049116146,Low
0.09933651577272089,Low
0.091396009779361,Low
0.023629507283265322,Low
0.008514845095239955,Low
0.011122549511180864,Low
0.1007734558581675,Low
0.017939749452252428,Low
0.028262967382242363,Low
0.11667212987247354,Low
0.02383202177188482,Low
0.0865024158333995,Low
0.018348351565025182,Low
0.08965268063930222,Low
0.030476109378948017,Low
0.015153661447613893,Low
0.021853441935413276,Low
0.1289173202610659,Low
0.047370370280951285,Low
0.017782659169013455,Low
0.17503187446452353,Low
0.044271103022913594,Low
0.021908199751079337,Low
0.03694512340292396,Low
0.22407956132545043,Low
0.006658069043601435,Low
0.0319736582297092,Low
0.022443066645243752,Low
0.012271322490358588,Low
0.04293529379738064,Low
0.01210018506524483,Low
0.07955465013939063,Low
0.02866446709943908,Low
0.015788266201993157,Low
0.07136575588466847,Low
0.1709069134227284,Low
0.0406820665959134,Low
0.015199719260485994,Low
0.13240597138099325,Low
0.013123668096148271,Low
0.06851570123837376,Low
0.027771022774534155,Low
0.01889866250651352,Low
0.012355434304363476,Low
0.00911994923374939,Low
0.15917557511157318,Low
0.01085312557643306,Low
0.009756231034972989,Low
0.03636632760350312,Low
0.01432758563241168,Low
0.20082143262514596,Low
0.023080452423918714,Low
0.04349024465983644,Low
0.025622830505313946,Low
0.04580764218486684,Low
0.018045205683940774,Low
0.009525648431444777,Low
0.2956492772117881,Low
0.012154727483921227,Low
0.030952746683252885,Low
0.018899080926275767,Low
0.2059668454511981,Low
0.01629382465276343,Low
0.13094062480719806,Low
0.02210790453515275,Low
0.036907813910670315,Low
0.01162932678371976,Low
0.008793313964551257,Low
0.1920011705515525,Low
0.04719082067115338,Low
0.008850257994741272,Low
0.013194778008021784,Low
0.00989999895597931,Low
0.12797990882121202,Low
0.11947427514229615,Low
0.01872600326536539,Low
0.021939587256791702,Low
0.015096859120238837,Low
0.023969167274248002,Low
0.021548160071326296,Low
0.028483148067826997,Low
0.017974083304074434,Low
0.025113294840859748,Low
0.0778926025500318,Low
0.022638912733917677,Low
0.015826698715524473,Low
0.022873749016374487,Low
0.01888573014662194,Low
0.13098894626006233,Low
0.03398861275565915,Low
0.11852098696815981,Low
0.025658045450192297,Low
0.02391391333146621,Low
0.11216035825999304,Low
0.009875632488528819,Low
0.026203896358328198,Low
0.060276981820149844,Low
0.018429871326918996,Low
0.026365621311262546,Low
0.022395413177403265,Low
0.011377596866110737,Low
0.09967737723852031,Low
0.016596205966711824,Low
0.022821428109977237,Low
0.03812288280399555,Low
0.011514639411107079,Low
0.13139654493619402,Low
0.02939741139361478,Low
0.0175292385974602,Low
0.04654428251452103,Low
0.03810429555214197,Low
0.02812233471627909,Low
0.04058560270108963,Low
0.011727697114627893,Low
0.04480061354039152,Low
0.03670879704196841,Low
0.025031530071007127,Low
0.020693051864408268,Low
0.014189422222550195,Low
0.08699403417341431,Low
0.0443390042873412,Low
0.05309284917600493,Low
0.02676663359370867,Low
0.12087400742671064,Low
0.03724578275129924,Low
0.0099666661478017,Low
0.12598802009600954,Low
0.03439171903926998,Low
0.029401165348351486,Low
0.012413606567721589,Low
0.020604530457052607,Low
0.10524862280118641,Low
0.039699739210645374,Low
0.020193448947895307,Low
0.053643424670089535,Low
0.038352187875470324,Low
0.1153813769301286,Low
0.16515635604542847,Low
0.01433180725875997,Low
0.01155028008012834,Low
0.048769408610437444,Low
0.032000675488536065,Low
0.048073978964138134,Low
0.013827998913788164,Low
0.04321242033927445,Low
0.012732726030215942,Low
0.13895568280938708,Low
0.03518427059301162,Low
0.02652116663552384,Low
0.026710512811215215,Low
0.31429073220667725,Medium
0.02517483629953318,Low
0.01847224573331754,Low
0.01592776308897017,Low
0.02064889610979453,Low
0.1330838819419669,Low
0.03096120713432338,Low
0.04129226998256662,Low
0.03016289549431121,Low
0.025341322246718742,Low
0.04078546812923781,Low
0.011861523740305998,Low
0.01412957048574072,Low
0.13839291026061645,Low
0.3055740679570025,Medium
0.011774427804163887,Low
0.0246196063109658,Low
0.38181668244757555,Medium
0.027032854481943317,Low
0.02319259242709878,Low
0.01408690787739982,Low
0.1370276586068127,Low
0.015164932170993396,Low
0.031348484902355034,Low
0.02874141919785348,Low
0.042988965760872834,Low
0.014674077035696178,Low
0.02236930455646789,Low
0.12195233927375915,Low
0.04404193617666496,Low
0.1928539496790207,Low
0.020655184171427646,Low
0.02738316700060345,Low
0.011463958312355499,Low
0.02108219280376275,Low
0.09203865137498263,Low
0.05420217459986114,Low
0.01682811152108713,Low
0.15561332937229436,Low
0.08761974278183259,Low
0.041874162842532106,Low
0.034802002595798034,Low
0.01881618780072669,Low
0.010068352083793348,Low
0.037137747822864144,Low
0.11886751290040248,Low
0.5116087729483042,Medium
0.04290126548596499,Low
0.039951792042782194,Low
0.08466004774794514,Low
0.04449526064480188,Low
0.03387483066149458,Low
0.025371568966342937,Low
0.03253832600356961,Low
0.05524977320770433,Low
0.02219760182998093,Low
0.05236600722638533,Low
0.014920167575652565,Low
0.09283789726957073,Low
0.040123423066872374,Low
0.017992151686749745,Low
0.01698886487989627,Low
0.049069265473609694,Low
0.0341713396137705,Low
0.04094146510223839,Low
0.05190774325552669,Low
0.038840767121858154,Low
0.026926842872778932,Low
0.01643767462148155,Low
0.016891104671212756,Low
0.026561309029167486,Low
0.03276058305170348,Low
0.013010245265985187,Low
0.025579650817164876,Low
0.008456525642248492,Low
0.20452661336395644,Low
0.1813621411975471,Low
0.12726427722678063,Low
0.09845152937938241,Low
0.008416259320949422,Low
0.08771364624699077,Low
0.05014901844743434,Low
0.024367602864679514,Low
0.19704392512872668,Low
0.012373214428941962,Low
0.07764212785031627,Low
0.030269140414356143,Low
0.021163800516097887,Low
0.023795840256793564,Low
0.03706666428595567,Low
0.044266059881927666,Low
0.017049909766377325,Low
0.014389975951972896,Low
0.16231924717261015,Low
0.017441635059500207,Low
0.035551505636212594,Low
0.024013427163999238,Low
0.015649291946915403,Low
0.019713152729797425,Low
0.07192395665251994,Low
0.014448444446011389,Low
0.03907016539909812,Low
0.01171064311048292,Low
0.016276495648091655,Low
0.014267850079029915,Low
0.011771275948944587,Low
0.17363460439839895,Low
0.018978064559155,Low
0.022078950893135163,Low
0.014822690700882346,Low
0.15621197518419555,Low
0.10606358442224954,Low
0.033535473064941465,Low
0.02839347227426969,Low
0.032846543217884994,Low
0.048140440690196136,Low
0.027913628358563963,Low
0.018314930501363593,Low
0.017083334646975274,Low
0.01661043522669179,Low
0.08892863836603128,Low
0.401843160284936,Medium
0.01366685654706318,Low
0.007797332920961471,Low
0.07874318783976736,Low
0.026271219910811133,Low
0.01394025677734135,Low
0.07419268556195742,Low
0.027916903635797758,Low
0.022683283320327763,Low
0.19138982035906746,Low
0.033891433821555926,Low
0.023383745469532438,Low
0.02298466750855758,Low
0.010495630955884898,Low
0.010722722041999404,Low
0.018055275162340127,Low
0.02139916040695391,Low
0.02312532247568716,Low
0.035545453961997216,Low
0.048742855563277065,Low
0.13670756091750896,Low
0.01503325819828631,Low
0.012168527102249185,Low
0.013179661837739522,Low
0.017093382023164662,Low
0.12188904843554614,Low
0.02619893575719831,Low
0.030518476543822094,Low
0.18425660697843704,Low
0.046192142845865126,Low
0.016143994933585024,Low
0.027069686379068085,Low
0.11699245815150983,Low
0.027632918972638143,Low
0.014233469660563094,Low
0.011980565860658585,Low
0.027038043973461597,Low
0.13352695765195305,Low
0.25982389747183715,Low
0.015278590444998129,Low
0.11855865689291652,Low
0.02788632531115127,Low
0.02430934985197349,Low
0.025564801161202914,Low
0.027597331550176588,Low
0.12672591045070924,Low
0.013313183517141645,Low
0.05945006148176049,Low
0.016583738146564806,Low
0.018823004900896074,Low
0.12714870415335114,Low
0.012333556399512724,Low
0.05324241604587854,Low
0.030708595044345286,Low
0.13858853924695852,Low
0.030688040742070554,Low
0.37135130524687887,Medium
0.08148854784107414,Low
0.08666225984885607,Low
0.0257527005641738,Low
0.051563587931047525,Low
0.018755722722448298,Low
0.02363709532457807,Low
0.09924587302906679,Low
0.08251285853973052,Low
0.015358473282438785,Low
0.026751757749590342,Low
0.01333493845710101,Low
0.012627083600089316,Low
0.01856779697740916,Low
0.015084678967519277,Low
0.11373627240522322,Low
0.015323218497050548,Low
0.030446853422499535,Low
0.022460911628207226,Low
0.23401815815718902,Low
0.021734682639022476,Low
0.13025403045877104,Low
0.05187757747527876,Low
0.021604319295572535,Low
0.01649640722349409,Low
0.022792090455587277,Low
0.01497595560657081,Low
0.10257391324193796,Low
0.03560538772384034,Low
0.033537651007616555,Low
0.0109931749780079,Low
0.08274405315010772,Low
0.07175937309525471,Low
0.0518727708049117,Low
0.11653912268998462,Low
0.01232176721536771,Low
0.008696996507531163,Low
0.08402193114058745,Low
0.043353575840877644,Low
0.007874101477990428,Low
0.2133609612232244,Low
0.13613732453496533,Low
0.01567009172914778,Low
0.01387339160189467,Low
0.01483279396751373,Low
0.012399344434730758,Low
0.2589023517278229,Low
0.013670418169842852,Low
0.02774098396204741,Low
0.059854669253444306,Low
0.052702349631398415,Low
0.11493708020681617,Low
0.011913293896997587,Low
0.040957617318280425,Low
0.020804470413981695,Low
0.103529353608037,Low
0.012197386059333752,Low
0.003212286277864585,Low
0.3441984171277159,Medium
0.018527365699809038,Low
0.11325346837772832,Low
0.027048562316858125,Low
0.0248171175598262,Low
0.06053544661752296,Low
0.01721679325086973,Low
0.008950891358359275,Low
0.02745426027295584,Low
0.01796595562277732,Low
0.019760382806411774,Low
0.017852636001886097,Low
0.011783425997726478,Low
0.016584720374144286,Low
0.02625521484408764,Low
0.008970289954497555,Low
0.0813478965816382,Low
0.013075013388841995,Low
0.06812591246977139,Low
0.029058580206867992,Low
0.014043766637044633,Low
0.1594160682297582,Low
0.20929464287919794,Low
0.012883267326329087,Low
0.0371800769381876,Low
0.023319411995455747,Low
0.026593307915100922,Low
0.3203224668327595,Medium
0.039806987148828896,Low
0.021869612956774954,Low
0.03416230201789088,Low
0.06413212618833847,Low
0.02655285092466794,Low
0.03245464736313655,Low
0.028186240622843396,Low
0.021332064720186047,Low
0.018808811429364514,Low
0.13180605918833038,Low
0.011474393792029245,Low
0.014011688481265173,Low
0.03342983419237364,Low
0.01644267765690817,Low
0.019004619660140755,Low
0.4492650464256472,Medium
0.016531622492927067,Low
0.05171634805130576,Low
0.019916735524806876,Low
0.12746158404375416,Low
0.018604216773842927,Low
0.014615297995834182,Low
0.07957440394500416,Low
0.07869853811011487,Low
0.28629777853162763,Low
0.01883677947264718,Low
0.02003361204384362,Low
0.018377597512063793,Low
0.03900987046294499,Low
0.15098514984310876,Low
0.02394080971918634,Low
0.0185324206946287,Low
0.019305510544482027,Low
0.027278839992324413,Low
0.02042484560599291,Low
0.13399120001398437,Low
0.16164273559089043,Low
0.01788221623143269,Low
0.04401195710529661,Low
0.08694899248919141,Low
0.02876123040374258,Low
0.019248763988356357,Low
0.01348427150800721,Low
0.07017948052553921,Low
0.010493068339123291,Low
0.059203726475263965,Low
0.014849297448128636,Low
0.09778098200811255,Low
0.020452370442142476,Low
0.021887411526077052,Low
0.017550025147781124,Low
0.16453001265831674,Low
0.022400255636969263,Low
0.03473259111575298,Low
0.025637158561105468,Low
0.032559500378979526,Low
0.34534744726110045,Medium
0.027748707186405853,Low
0.08083148554468447,Low
0.042410309916337756,Low
0.12993791407510205,Low
0.02073704826483209,Low
0.024301546185078442,Low
0.03157151069176969,Low
0.018377961951582644,Low
0.01576626255874393,Low
0.012840233662003578,Low
0.06290706065259974,Low
0.0314861338713958,Low
0.023953434357574382,Low
0.1705758207788186,Low
0.0876562650466895,Low
0.20467787868162288,Low
0.016930336595246728,Low
0.14658596111906763,Low
0.23330066547833572,Low
0.09346368872996852,Low
0.022500252930535192,Low
0.014515984382657957,Low
0.011573977157732581,Low
0.046316298202069124,Low
0.013294457427435524,Low
0.012495169257846299,Low
0.018263729419542185,Low
0.015537183920585803,Low
0.20484761956274355,Low
0.025253878608581273,Low
0.08175260590508215,Low
0.010475974170027522,Low
0.022677681608487304,Low
0.016946235926791994,Low
0.0186038127656762,Low
0.013950790950917948,Low
0.008875769940615081,Low
0.011329804635291138,Low
0.02432455461278911,Low
0.11756720106833976,Low
0.04624409772097208,Low
0.012066065886314623,Low
0.2902735750242648,Low
0.028066914448539138,Low
0.013459820731379005,Low
0.1022538624926908,Low
1.629988494053164e-05,Low
0.12400826355307205,Low
0.049060026425569614,Low
0.2224145551621617,Low
0.01980043040923673,Low
0.17907508662809762,Low
0.05273743728212163,Low
0.013915020746056387,Low
0.022893957368728218,Low
0.06923543728251283,Low
0.025790458401361946,Low
0.011845848185713942,Low
0.020969811905309596,Low
0.05169972127739854,Low
0.22539959354507338,Low
0.18355941562215516,Low
0.08800308632347184,Low
0.011126839152113082,Low
0.03297233371139467,Low
0.036309704335381186,Low
0.10241039325270782,Low
0.0781391257178678,Low
0.18830846415164731,Low
0.05100191399168897,Low
0.09535570664611114,Low
0.016167495053920778,Low
0.06068491780239916,Low
0.029818016464676408,Low
0.21659516853631652,Low
0.011499702972326319,Low
0.1284485132340157,Low
0.018573383480987225,Low
0.011811752174209267,Low
0.09415926330556962,Low
0.180423186079587,Low
0.029312170968374525,Low
0.05960127728378512,Low
0.025458841323879863,Low
0.01899692368151995,Low
0.012451546847129624,Low
0.04036177167479513,Low
0.011066030144391458,Low
0.02173626443065631,Low
0.018051285917956794,Low
0.010539188499655561,Low
0.04762860300841174,Low
0.14846079573832247,Low
0.026391409945815313,Low
0.033881878289825265,Low
0.05512428988778311,Low
0.010570552501991319,Low
0.17175473694748114,Low
0.03324940216273418,Low
0.06560763306792418,Low
0.03584392973503277,Low
0.018960115694594507,Low
0.033607300222333325,Low
0.015579681546227974,Low
0.04198011012275772,Low
0.04883731199550631,Low
0.0885163367209881,Low
0.1655779848283621,Low
0.011621911926730209,Low
0.08957892704417497,Low
0.07288333583014107,Low
0.09322107739552363,Low
0.09118227308110727,Low
0.015908092829411084,Low
0.025545095646736897,Low
0.14854203723374326,Low
0.0292652113522582,Low
0.19278216712185126,Low
0.013109349650932875,Low
0.016588171207839994,Low
0.03753912686779908,Low
0.010806297419795741,Low
0.18099444113414698,Low
0.05046525692840952,Low
0.016889153027900606,Low
0.013930830823047552,Low
0.01232585317555751,Low
0.20595880646479015,Low
0.020517777769452586,Low
0.015646816285316046,Low
0.12135310991760437,Low
0.02418989117567132,Low
0.022895599951717693,Low
0.07418431028901179,Low
0.05043699882336101,Low
0.015307545915003353,Low
0.03505431381460372,Low
0.021859798740079553,Low
0.06394974549730302,Low
0.03780406691585127,Low
0.019065430587133073,Low
0.014573966784820236,Low
0.11820504683775325,Low
0.2620731478429854,Low
0.017083244205281994,Low
0.016547040220082937,Low
0.09924248885398332,Low
0.027574632667278238,Low
0.03051732457877919,Low
0.023615533067967216,Low
0.1527213572798374,Low
0.07837228717986648,Low
